State Name,State Code,Indicator Name,Value
South Dakota,SD,Non Discrimination,-1
South Dakota,SD,Foster Care Non Discrimination,TRUE
South Dakota,SD,Adoption Nondiscrimination,TRUE
South Dakota,SD,Recognition of assisted Reproduction,FALSE
South Dakota,SD,VAP for Non-Genetic LGBTQ Parents,FALSE
South Dakota,SD,Gender Inclusive Bathroom Laws (Adult),FALSE
South Dakota,SD,Gay/ Trans Panic Defense Ban,FALSE
South Dakota,SD,Hate Crime Laws Specific to Gender Identity,FALSE
South Dakota,SD,Jury Service Nondiscrimination Based on Gender Identity,FALSE
South Dakota,SD,Gender Inclusive Correctional Housing ,FALSE
South Dakota,SD,Gender Affirming Care in Correctional Facilities,FALSE
South Dakota,SD,Trans Bathroom Ban in Schools and Government Buildings,0
South Dakota,SD,State Defines Sex,0
South Dakota,SD,Broad ‘RFRA’,-1
South Dakota,SD,Religious Exemption for Medical Professionals,0
South Dakota,SD,Marriage Services and/or Marriage License Denial,0
South Dakota,SD,Drag Ban,0
South Dakota,SD,Barriers to Identity Documents,0
South Dakota,SD,Abortion Access,-1
South Dakota,SD,Interstate Abortion Shield Law,FALSE
Tennesseee,TN,Shield Law,FALSE
Tennesseee,TN,Gender Marker on ID (adult),-1
Tennessee,TN,Gender Marker options on ID,FALSE
Tennessee,TN,Gender Marker on Birth Certificate (adult),-1
Tennessee,TN,Gender Marker options on Birth Certificate,FALSE
Tennessee,TN,Name Change (adult),1
Tennessee,TN,Non Discrimination,-1
Tennessee,TN,Foster Care Non Discrimination,TRUE
Tennessee,TN,Adoption Nondiscrimination,TRUE
Tennessee,TN,Recognition of assisted Reproduction,FALSE
Tennessee,TN,VAP for Non-Genetic LGBTQ Parents,FALSE
Tennessee,TN,Gender Inclusive Bathroom Laws (Adult),FALSE
Tennessee,TN,Gay/ Trans Panic Defense Ban,FALSE
Tennessee,TN,Hate Crime Laws Specific to Gender Identity,FALSE
Tennessee,TN,Jury Service Nondiscrimination Based on Gender Identity,FALSE
Tennessee,TN,Gender Inclusive Correctional Housing ,FALSE
Tennessee,TN,Gender Affirming Care in Correctional Facilities,FALSE
Tennessee,TN,Trans Bathroom Ban in Schools and Government Buildings,0
Tennessee,TN,State Defines Sex,-1
Tennessee,TN,Broad ‘RFRA’,-1
Tennessee,TN,Religious Exemption for Medical Professionals,-1
Tennessee,TN,Marriage Services and/or Marriage License Denial,0
Tennessee,TN,Drag Ban,-0.5
Tennessee,TN,Barriers to Identity Documents,-1
Tennessee,TN,Abortion Access,-1
Tennessee,TN,Interstate Abortion Shield Law,FALSE
Texas,TX,Shield Law,FALSE
Texas,TX,Gender Marker on ID (adult),-1
Texas,TX,Gender Marker options on ID,FALSE
Texas,TX,Gender Marker on Birth Certificate (adult),-1
Texas,TX,Gender Marker options on Birth Certificate,FALSE
Texas,TX,Name Change (adult),1
Texas,TX,Non Discrimination,-1
Texas,TX,Foster Care Non Discrimination,FALSE
Texas,TX,Adoption Nondiscrimination,FALSE
Texas,TX,Recognition of assisted Reproduction,FALSE
Texas,TX,VAP for Non-Genetic LGBTQ Parents,FALSE
Texas,TX,Gender Inclusive Bathroom Laws (Adult),FALSE
Texas,TX,Gay/ Trans Panic Defense Ban,FALSE
Texas,TX,Hate Crime Laws Specific to Gender Identity,FALSE
Texas,TX,Jury Service Nondiscrimination Based on Gender Identity,FALSE
Texas,TX,Gender Inclusive Correctional Housing ,FALSE
Texas,TX,Gender Affirming Care in Correctional Facilities,FALSE
Texas,TX,Trans Bathroom Ban in Schools and Government Buildings,0
Texas,TX,State Defines Sex,0
Texas,TX,Broad ‘RFRA’,-1
Texas,TX,Religious Exemption for Medical Professionals,0
Texas,TX,Marriage Services and/or Marriage License Denial,0
Texas,TX,Drag Ban,0
Texas,TX,Barriers to Identity Documents,0
Texas,TX,Abortion Access,-1
Texas,TX,Interstate Abortion Shield Law,FALSE
Utah,UT,Shield Law,FALSE
Utah,UT,Gender Marker on ID (adult),-1
Utah,UT,Gender Marker options on ID,TRUE
Utah,UT,Gender Marker on Birth Certificate (adult),-1
Utah,UT,Gender Marker options on Birth Certificate,TRUE
Utah,UT,Name Change (adult),1
Utah,UT,Non Discrimination,0.5
Utah,UT,Foster Care Non Discrimination,FALSE
Utah,UT,Adoption Nondiscrimination,FALSE
Utah,UT,Recognition of assisted Reproduction,FALSE
Utah,UT,VAP for Non-Genetic LGBTQ Parents,FALSE
Utah,UT,Gender Inclusive Bathroom Laws (Adult),FALSE
Utah,UT,Gay/ Trans Panic Defense Ban,TRUE
Utah,UT,Hate Crime Laws Specific to Gender Identity,TRUE
Utah,UT,Jury Service Nondiscrimination Based on Gender Identity,FALSE
Utah,UT,Gender Inclusive Correctional Housing ,FALSE
Utah,UT,Gender Affirming Care in Correctional Facilities,FALSE
Utah,UT,Trans Bathroom Ban in Schools and Government Buildings,-1
Utah,UT,State Defines Sex,-1
Utah,UT,Broad ‘RFRA’,0
Utah,UT,Religious Exemption for Medical Professionals,0
Utah,UT,Marriage Services and/or Marriage License Denial,0
Utah,UT,Drag Ban,0
Utah,UT,Barriers to Identity Documents,0
Utah,UT,Abortion Access,0.5
Utah,UT,Interstate Abortion Shield Law,FALSE
Vermont,VT,Shield Law,TRUE
Vermont,VT,Gender Marker on ID (adult),1
Vermont,VT,Gender Marker options on ID,TRUE
Vermont,VT,Gender Marker on Birth Certificate (adult),1
Vermont,VT,Gender Marker options on Birth Certificate,TRUE
Vermont,VT,Name Change (adult),1
Vermont,VT,Non Discrimination,1
Vermont,VT,Foster Care Non Discrimination,TRUE
Vermont,VT,Adoption Nondiscrimination,TRUE
Vermont,VT,Recognition of assisted Reproduction,TRUE
Vermont,VT,VAP for Non-Genetic LGBTQ Parents,TRUE
Vermont,VT,Gender Inclusive Bathroom Laws (Adult),TRUE
Vermont,VT,Gay/ Trans Panic Defense Ban,TRUE
Vermont,VT,Hate Crime Laws Specific to Gender Identity,TRUE
Vermont,VT,Jury Service Nondiscrimination Based on Gender Identity,FALSE
Vermont,VT,Gender Inclusive Correctional Housing ,FALSE
Vermont,VT,Gender Affirming Care in Correctional Facilities,FALSE
Vermont,VT,Trans Bathroom Ban in Schools and Government Buildings,0
Vermont,VT,State Defines Sex,0
Vermont,VT,Broad ‘RFRA’,0
Vermont,VT,Religious Exemption for Medical Professionals,0
Vermont,VT,Marriage Services and/or Marriage License Denial,0
Vermont,VT,Drag Ban,0
Vermont,VT,Barriers to Identity Documents,0
Vermont,VT,Abortion Access,1
Vermont,VT,Interstate Abortion Shield Law,TRUE
Virginia,VA,Shield Law,FALSE
Virginia,VA,Gender Marker on ID (adult),1
Virginia,VA,Gender Marker options on ID,TRUE
Virginia,VA,Gender Marker on Birth Certificate (adult),0.5
Virginia,VA,Gender Marker options on Birth Certificate,FALSE
Virginia,VA,Name Change (adult),1
Virginia,VA,Non Discrimination,1
Virginia,VA,Foster Care Non Discrimination,FALSE
Virginia,VA,Adoption Nondiscrimination,FALSE
Virginia,VA,Recognition of assisted Reproduction,FALSE
Virginia,VA,VAP for Non-Genetic LGBTQ Parents,FALSE
Virginia,VA,Gender Inclusive Bathroom Laws (Adult),FALSE
Virginia,VA,Gay/ Trans Panic Defense Ban,TRUE
Virginia,VA,Hate Crime Laws Specific to Gender Identity,TRUE
Virginia,VA,Jury Service Nondiscrimination Based on Gender Identity,FALSE
Virginia,VA,Gender Inclusive Correctional Housing ,FALSE
Virginia,VA,Gender Affirming Care in Correctional Facilities,FALSE
Virginia,VA,Trans Bathroom Ban in Schools and Government Buildings,0
Virginia,VA,State Defines Sex,0
Virginia,VA,Broad ‘RFRA’,-1
Virginia,VA,Religious Exemption for Medical Professionals,0
Virginia,VA,Marriage Services and/or Marriage License Denial,0
Virginia,VA,Drag Ban,0
Virginia,VA,Barriers to Identity Documents,0
Virginia,VA,Abortion Access,-0.5
Virginia,VA,Interstate Abortion Shield Law,FALSE
Washington,WA,Shield Law,TRUE
Washington,WA,Gender Marker on ID (adult),1
Washington,WA,Gender Marker options on ID,TRUE
Washington,WA,Gender Marker on Birth Certificate (adult),1
Washington,WA,Gender Marker options on Birth Certificate,TRUE
Washington,WA,Name Change (adult),1
Washington,WA,Non Discrimination,1
Washington,WA,Foster Care Non Discrimination,TRUE
Washington,WA,Adoption Nondiscrimination,TRUE
Washington,WA,Recognition of assisted Reproduction,TRUE
Washington,WA,VAP for Non-Genetic LGBTQ Parents,TRUE
Washington,WA,Gender Inclusive Bathroom Laws (Adult),TRUE
Washington,WA,Gay/ Trans Panic Defense Ban,TRUE
Washington,WA,Hate Crime Laws Specific to Gender Identity,TRUE
Washington,WA,Jury Service Nondiscrimination Based on Gender Identity,TRUE
Washington,WA,Gender Inclusive Correctional Housing ,FALSE
Washington,WA,Gender Affirming Care in Correctional Facilities,FALSE
Washington,WA,Trans Bathroom Ban in Schools and Government Buildings,0
Washington,WA,State Defines Sex,0
Washington,WA,Broad ‘RFRA’,0
Washington,WA,Religious Exemption for Medical Professionals,0
Washington,WA,Marriage Services and/or Marriage License Denial,0
Washington,WA,Drag Ban,0
Washington,WA,Barriers to Identity Documents,0
Washington,WA,Abortion Access,1
Washington,WA,Interstate Abortion Shield Law,TRUE
Wisconsin,WI,Shield Law,FALSE
West Virginia,WV,Shield Law,FALSE
West Virginia,WV,Gender Marker on ID (adult),0
West Virginia,WV,Gender Marker options on ID,FALSE
West Virginia,Wv,Gender Marker on Birth Certificate (adult),1
West Virginia,WV,Gender Marker options on Birth Certificate,FALSE
West Virginia,WV,Name Change (adult),0
West Virginia,WV,Non Discrimination,-1
West Virginia,WV,Foster Care Non Discrimination,TRUE
West Virginia,WV,Adoption Nondiscrimination,TRUE
West Virginia,WV,Recognition of assisted Reproduction,FALSE
West Virginia,WV,VAP for Non-Genetic LGBTQ Parents,FALSE
West Virginia,WV,Gender Inclusive Bathroom Laws (Adult),FALSE
West Virginia,WV,Gay/ Trans Panic Defense Ban,FALSE
West Virginia,WV,Hate Crime Laws Specific to Gender Identity,FALSE
West Virginia,WV,Jury Service Nondiscrimination Based on Gender Identity,FALSE
West Virginia,WV,Gender Inclusive Correctional Housing ,FALSE
West Virginia,WV,Gender Affirming Care in Correctional Facilities,FALSE
West Virginia,WV,Trans Bathroom Ban in Schools and Government Buildings,0
West Virginia,WV,State Defines Sex,0
West Virginia,WV,Broad ‘RFRA’,-1
West Virginia,WV,Religious Exemption for Medical Professionals,0
West Virginia,WV,Marriage Services and/or Marriage License Denial,0
West Virginia,WV,Drag Ban,0
West Virginia,WV,Barriers to Identity Documents,0
West Virginia,WV,Abortion Access,-1
West Virginia,WV,Interstate Abortion Shield Law,FALSE
Wisconsin,WI,Gender Marker on ID (adult),0
Wisconsin,WI,Gender Marker options on ID,FALSE
Wisconsin,WI,Gender Marker on Birth Certificate (adult),-1
Wisconsin,WI,Gender Marker options on Birth Certificate,FALSE
Wisconsin,WI,Name Change (adult),0.5
Wisconsin,WI,Non Discrimination,-1
Wisconsin,WI,Foster Care Non Discrimination,FALSE
Wisconsin,WI,Adoption Nondiscrimination,FALSE
Wisconsin,WI,Recognition of assisted Reproduction,FALSE
Wisconsin,WI,VAP for Non-Genetic LGBTQ Parents,FALSE
Wisconsin,WI,Gender Inclusive Bathroom Laws (Adult),FALSE
Wisconsin,WI,Gay/ Trans Panic Defense Ban,FALSE
Wisconsin,WI,Hate Crime Laws Specific to Gender Identity,FALSE
Wisconsin,WI,Jury Service Nondiscrimination Based on Gender Identity,FALSE
Wisconsin,WI,Gender Inclusive Correctional Housing ,FALSE
Wisconsin,WI,Gender Affirming Care in Correctional Facilities,FALSE
Wisconsin,WI,Trans Bathroom Ban in Schools and Government Buildings,0
Wisconsin,WI,State Defines Sex,0
Wisconsin,WI,Broad ‘RFRA’,0
Wisconsin,WI,Religious Exemption for Medical Professionals,0
Wisconsin,WI,Marriage Services and/or Marriage License Denial,0
Wisconsin,WI,Drag Ban,0
Wisconsin,WI,Barriers to Identity Documents,0
Wisconsin,WI,Abortion Access,-0.5
Wisconsin,WI,Interstate Abortion Shield Law,FALSE
Wyoming,WY,Shield Law,FALSE
Wyoming,WY,Gender Marker on ID (adult),0.5
Wyoming,WY,Gender Marker options on ID,FALSE
Wyoming,WY,Gender Marker on Birth Certificate (adult),-1
Wyoming,WY,Gender Marker options on Birth Certificate,FALSE
Wyoming,WY,Name Change (adult),-1
Wyoming,WY,Non Discrimination,-1
Wyoming,WY,Foster Care Non Discrimination,FALSE
Wyoming,WY,Adoption Nondiscrimination,FALSE
Wyoming,WY,Recognition of assisted Reproduction,TRUE
Wyoming,WY,VAP for Non-Genetic LGBTQ Parents,FALSE
Wyoming,WY,Gender Inclusive Bathroom Laws (Adult),FALSE
Wyoming,WY,Gay/ Trans Panic Defense Ban,FALSE
Wyoming,WY,Hate Crime Laws Specific to Gender Identity,FALSE
Wyoming,WY,Jury Service Nondiscrimination Based on Gender Identity,FALSE
Wyoming,WY,Gender Inclusive Correctional Housing ,FALSE
Wyoming,WY,Gender Affirming Care in Correctional Facilities,FALSE
Wyoming,WY,Trans Bathroom Ban in Schools and Government Buildings,0
Wyoming,WY,State Defines Sex,0
Wyoming,WY,Broad ‘RFRA’,0
Wyoming,WY,Religious Exemption for Medical Professionals,0
Wyoming,WY,Marriage Services and/or Marriage License Denial,0
Wyoming,WY,Drag Ban,0
Wyoming,WY,Barriers to Identity Documents,0
Wyoming,WY,Abortion Access,-0.5
Wyoming,WY,Interstate Abortion Shield Law,FALSE
District of Columbia,DC,Shield Law,
District of Columbia,DC,Gender Marker on ID (adult),
District of Columbia,DC,Gender Marker options on ID,
District of Columbia,DC,Gender Marker on Birth Certificate (adult),
District of Columbia,DC,Gender Marker options on Birth Certificate,
District of Columbia,DC,Name Change (adult),
District of Columbia,DC,Non Discrimination,
District of Columbia,DC,Foster Care Non Discrimination,
District of Columbia,DC,Adoption Nondiscrimination,
District of Columbia,DC,Recognition of assisted Reproduction,
District of Columbia,DC,VAP for Non-Genetic LGBTQ Parents,
District of Columbia,DC,Gender Inclusive Bathroom Laws (Adult),
District of Columbia,DC,Gay/ Trans Panic Defense Ban,
District of Columbia,DC,Hate Crime Laws Specific to Gender Identity,
District of Columbia,DC,Jury Service Nondiscrimination Based on Gender Identity,
District of Columbia,DC,Gender Inclusive Correctional Housing ,
District of Columbia,DC,Gender Affirming Care in Correctional Facilities,
District of Columbia,DC,Trans Bathroom Ban in Schools and Government Buildings,
District of Columbia,DC,State Defines Sex,
District of Columbia,DC,Broad ‘RFRA’,
District of Columbia,DC,Religious Exemption for Medical Professionals,
District of Columbia,DC,Marriage Services and/or Marriage License Denial,
District of Columbia,DC,Drag Ban,
District of Columbia,DC,Barriers to Identity Documents,
District of Columbia,DC,Abortion Access,
District of Columbia,DC,Interstate Abortion Shield Law,
American Samoa,AS,Shield Law,
American Samoa,AS,Gender Marker on ID (adult),
American Samoa,AS,Gender Marker options on ID,
American Samoa,AS,Gender Marker on Birth Certificate (adult),
American Samoa,AS,Gender Marker options on Birth Certificate,
American Samoa,AS,Name Change (adult),
American Samoa,AS,Non Discrimination,
American Samoa,AS,Foster Care Non Discrimination,
American Samoa,AS,Adoption Nondiscrimination,
American Samoa,AS,Recognition of assisted Reproduction,
American Samoa,AS,VAP for Non-Genetic LGBTQ Parents,
American Samoa,AS,Gender Inclusive Bathroom Laws (Adult),
American Samoa,AS,Gay/ Trans Panic Defense Ban,
American Samoa,AS,Hate Crime Laws Specific to Gender Identity,
American Samoa,AS,Jury Service Nondiscrimination Based on Gender Identity,
American Samoa,AS,Gender Inclusive Correctional Housing ,
American Samoa,AS,Gender Affirming Care in Correctional Facilities,
American Samoa,AS,Trans Bathroom Ban in Schools and Government Buildings,
American Samoa,AS,State Defines Sex,
American Samoa,AS,Broad ‘RFRA’,
American Samoa,AS,Religious Exemption for Medical Professionals,
American Samoa,AS,Marriage Services and/or Marriage License Denial,
American Samoa,AS,Drag Ban,
American Samoa,AS,Barriers to Identity Documents,
American Samoa,AS,Abortion Access,
American Samoa,AS,Interstate Abortion Shield Law,
Guam,GU,Shield Law,
Guam,GU,Gender Marker on ID (adult),
Guam,GU,Gender Marker options on ID,
Guam,GU,Gender Marker on Birth Certificate (adult),
Guam,GU,Gender Marker options on Birth Certificate,
Guam,GU,Name Change (adult),
Guam,GU,Non Discrimination,
Guam,GU,Foster Care Non Discrimination,
Guam,GU,Adoption Nondiscrimination,
Guam,GU,Recognition of assisted Reproduction,
Guam,GU,VAP for Non-Genetic LGBTQ Parents,
Guam,GU,Gender Inclusive Bathroom Laws (Adult),
Guam,GU,Gay/ Trans Panic Defense Ban,
Guam,GU,Hate Crime Laws Specific to Gender Identity,
Guam,GU,Jury Service Nondiscrimination Based on Gender Identity,
Guam,GU,Gender Inclusive Correctional Housing ,
Guam,GU,Gender Affirming Care in Correctional Facilities,
Guam,GU,Trans Bathroom Ban in Schools and Government Buildings,
Guam,GU,State Defines Sex,
Guam,GU,Broad ‘RFRA’,
Guam,GU,Religious Exemption for Medical Professionals,
Guam,GU,Marriage Services and/or Marriage License Denial,
Guam,GU,Drag Ban,
Guam,GU,Barriers to Identity Documents,
Guam,GU,Abortion Access,
Guam,GU,Interstate Abortion Shield Law,
Northern Mariana Islands,MP,Shield Law,
Northern Mariana Islands,MP,Gender Marker on ID (adult),
Northern Mariana Islands,MP,Gender Marker options on ID,
Northern Mariana Islands,MP,Gender Marker on Birth Certificate (adult),
Northern Mariana Islands,MP,Gender Marker options on Birth Certificate,
Northern Mariana Islands,MP,Name Change (adult),
Northern Mariana Islands,MP,Non Discrimination,
Northern Mariana Islands,MP,Foster Care Non Discrimination,
Northern Mariana Islands,MP,Adoption Nondiscrimination,
Northern Mariana Islands,MP,Recognition of assisted Reproduction,
Northern Mariana Islands,MP,VAP for Non-Genetic LGBTQ Parents,
Northern Mariana Islands,MP,Gender Inclusive Bathroom Laws (Adult),
Northern Mariana Islands,MP,Gay/ Trans Panic Defense Ban,
Northern Mariana Islands,MP,Hate Crime Laws Specific to Gender Identity,
Northern Mariana Islands,MP,Jury Service Nondiscrimination Based on Gender Identity,
Northern Mariana Islands,MP,Gender Inclusive Correctional Housing ,
Northern Mariana Islands,MP,Gender Affirming Care in Correctional Facilities,
Northern Mariana Islands,MP,Trans Bathroom Ban in Schools and Government Buildings,
Northern Mariana Islands,MP,State Defines Sex,
Northern Mariana Islands,MP,Broad ‘RFRA’,
Northern Mariana Islands,MP,Religious Exemption for Medical Professionals,
Northern Mariana Islands,MP,Marriage Services and/or Marriage License Denial,
Northern Mariana Islands,MP,Drag Ban,
Northern Mariana Islands,MP,Barriers to Identity Documents,
Northern Mariana Islands,MP,Abortion Access,
Northern Mariana Islands,MP,Interstate Abortion Shield Law,
Puerto Rico,PR,Shield Law,
Puerto Rico,PR,Gender Marker on ID (adult),
Puerto Rico,PR,Gender Marker options on ID,
Puerto Rico,PR,Gender Marker on Birth Certificate (adult),
Puerto Rico,PR,Gender Marker options on Birth Certificate,
Puerto Rico,PR,Name Change (adult),
Puerto Rico,PR,Non Discrimination,
Puerto Rico,PR,Foster Care Non Discrimination,
Puerto Rico,PR,Adoption Nondiscrimination,
Puerto Rico,PR,Recognition of assisted Reproduction,
Puerto Rico,PR,VAP for Non-Genetic LGBTQ Parents,
Puerto Rico,PR,Gender Inclusive Bathroom Laws (Adult),
Puerto Rico,PR,Gay/ Trans Panic Defense Ban,
Puerto Rico,PR,Hate Crime Laws Specific to Gender Identity,
Puerto Rico,PR,Jury Service Nondiscrimination Based on Gender Identity,
Puerto Rico,PR,Gender Inclusive Correctional Housing ,
Puerto Rico,PR,Gender Affirming Care in Correctional Facilities,
Puerto Rico,PR,Trans Bathroom Ban in Schools and Government Buildings,
Puerto Rico,PR,State Defines Sex,
Puerto Rico,PR,Broad ‘RFRA’,
Puerto Rico,PR,Religious Exemption for Medical Professionals,
Puerto Rico,PR,Marriage Services and/or Marriage License Denial,
Puerto Rico,PR,Drag Ban,
Puerto Rico,PR,Barriers to Identity Documents,
Puerto Rico,PR,Abortion Access,
Puerto Rico,PR,Interstate Abortion Shield Law,
U.S. Minor Outlying Islands,UM,Shield Law,
U.S. Minor Outlying Islands,UM,Gender Marker on ID (adult),
U.S. Minor Outlying Islands,UM,Gender Marker options on ID,
U.S. Minor Outlying Islands,UM,Gender Marker on Birth Certificate (adult),
U.S. Minor Outlying Islands,UM,Gender Marker options on Birth Certificate,
U.S. Minor Outlying Islands,UM,Name Change (adult),
U.S. Minor Outlying Islands,UM,Non Discrimination,
U.S. Minor Outlying Islands,UM,Foster Care Non Discrimination,
U.S. Minor Outlying Islands,UM,Adoption Nondiscrimination,
U.S. Minor Outlying Islands,UM,Recognition of assisted Reproduction,
U.S. Minor Outlying Islands,UM,VAP for Non-Genetic LGBTQ Parents,
U.S. Minor Outlying Islands,UM,Gender Inclusive Bathroom Laws (Adult),
U.S. Minor Outlying Islands,UM,Gay/ Trans Panic Defense Ban,
U.S. Minor Outlying Islands,UM,Hate Crime Laws Specific to Gender Identity,
U.S. Minor Outlying Islands,UM,Jury Service Nondiscrimination Based on Gender Identity,
U.S. Minor Outlying Islands,UM,Gender Inclusive Correctional Housing ,
U.S. Minor Outlying Islands,UM,Gender Affirming Care in Correctional Facilities,
U.S. Minor Outlying Islands,UM,Trans Bathroom Ban in Schools and Government Buildings,
U.S. Minor Outlying Islands,UM,State Defines Sex,
U.S. Minor Outlying Islands,UM,Broad ‘RFRA’,
U.S. Minor Outlying Islands,UM,Religious Exemption for Medical Professionals,
U.S. Minor Outlying Islands,UM,Marriage Services and/or Marriage License Denial,
U.S. Minor Outlying Islands,UM,Drag Ban,
U.S. Minor Outlying Islands,UM,Barriers to Identity Documents,
U.S. Minor Outlying Islands,UM,Abortion Access,
U.S. Minor Outlying Islands,UM,Interstate Abortion Shield Law,
"Virgin Islands, U.S.",VI,Shield Law,
"Virgin Islands, U.S.",VI,Gender Marker on ID (adult),
"Virgin Islands, U.S.",VI,Gender Marker options on ID,
"Virgin Islands, U.S.",VI,Gender Marker on Birth Certificate (adult),
"Virgin Islands, U.S.",VI,Gender Marker options on Birth Certificate,
"Virgin Islands, U.S.",VI,Name Change (adult),
"Virgin Islands, U.S.",VI,Non Discrimination,
"Virgin Islands, U.S.",VI,Foster Care Non Discrimination,
"Virgin Islands, U.S.",VI,Adoption Nondiscrimination,
"Virgin Islands, U.S.",VI,Recognition of assisted Reproduction,
"Virgin Islands, U.S.",VI,VAP for Non-Genetic LGBTQ Parents,
"Virgin Islands, U.S.",VI,Gender Inclusive Bathroom Laws (Adult),
"Virgin Islands, U.S.",VI,Gay/ Trans Panic Defense Ban,
"Virgin Islands, U.S.",VI,Hate Crime Laws Specific to Gender Identity,
"Virgin Islands, U.S.",VI,Jury Service Nondiscrimination Based on Gender Identity,
"Virgin Islands, U.S.",VI,Gender Inclusive Correctional Housing ,
"Virgin Islands, U.S.",VI,Gender Affirming Care in Correctional Facilities,
"Virgin Islands, U.S.",VI,Trans Bathroom Ban in Schools and Government Buildings,
"Virgin Islands, U.S.",VI,State Defines Sex,
"Virgin Islands, U.S.",VI,Broad ‘RFRA’,
"Virgin Islands, U.S.",VI,Religious Exemption for Medical Professionals,
"Virgin Islands, U.S.",VI,Marriage Services and/or Marriage License Denial,
"Virgin Islands, U.S.",VI,Drag Ban,
"Virgin Islands, U.S.",VI,Barriers to Identity Documents,
"Virgin Islands, U.S.",VI,Abortion Access,
"Virgin Islands, U.S.",VI,Interstate Abortion Shield Law,
