State Name,State Code,Indicator Name,Value
New York,NY,Shield Law,TRUE
New York,NY,Gender Marker on ID (minor),1
New York,NY,Gender Marker options on ID,TRUE
New York,NY,Gender Marker on Birth Certificate (minor),1
New York,NY,Gender Marker options on Birth Certificate,TRUE
New York,NY,Name Change (minor),1
New York,NY,Non-discrimination,1
New York,NY,Child Welfare Non Discrimination for LGBTQ Youth,TRUE
New York,NY,Gender Inclusive Bathroom Laws (minor),TRUE
New York,NY,LGBTQ Inclusive Curriculum,FALSE
New York,NY,Anti-Bullying Legal Protections for TGNC* students,1
New York,NY,Non-discrimination  Protections for LGBTQ Students,
New York,NY,Gay/ Trans Panic Defense Ban,TRUE
New York,NY,Hate Crime Laws Specific to Gender Identity,TRUE
New York,NY,Jury Service Nondiscrimination Based on Gender Identity,TRUE
New York,NY,Gender Inclusive Correctional Housing ,TRUE
New York,NY,Gender Affirming Care in Correctional Facilities,TRUE
New York,NY,Trans Bathroom Ban K-12,0
New York,NY,Trans Bathroom Ban in Schools and Government Buildings,0
New York,NY,State Defines Sex,0
New York,NY,Broad ‘RFRA’,0
New York,NY,Religious Exemption for Child Welfare,0
New York,NY,Religious Exemption for Medical Professionals,0
New York,NY,Marriage Services and/or Marriage License Denial,0
New York,NY,Drag Ban,0
New York,NY,Don’t Say Gay,0
New York,NY,Specific Subject Restrictions,0
New York,NY,Parental Notification (opt-in or opt-out),0
New York,NY,Sports Ban,0
New York,NY,Forced Outing in Schools,0
New York,NY,Ban on Best Practice Medical Care for Trans Youth,0
New York,NY,Barriers to Identity Documents,0
New York,NY,Abortion Access,1
New York,NY,Interstate Abortion Shield Law,TRUE
North Carolina,NC,Shield Law,FALSE
North Carolina,NC,Gender Marker on ID (minor),0.5
North Carolina,NC,Gender Marker options on ID,FALSE
North Carolina,NC,Gender Marker on Birth Certificate (minor),-1
North Carolina,NC,Gender Marker options on Birth Certificate,FALSE
North Carolina,NC,Name Change (minor),-1
North Carolina,NC,Non-discrimination,-1
North Carolina,NC,Child Welfare Non Discrimination for LGBTQ Youth,TRUE
North Carolina,NC,Gender Inclusive Bathroom Laws (minor),FALSE
North Carolina,NC,LGBTQ Inclusive Curriculum,FALSE
North Carolina,NC,Anti-Bullying Legal Protections for TGNC* students,1
North Carolina,NC,Non-discrimination  Protections for LGBTQ Students,
North Carolina,NC,Gay/ Trans Panic Defense Ban,FALSE
North Carolina,NC,Hate Crime Laws Specific to Gender Identity,FALSE
North Carolina,NC,Jury Service Nondiscrimination Based on Gender Identity,FALSE
North Carolina,NC,Gender Inclusive Correctional Housing ,FALSE
North Carolina,NC,Gender Affirming Care in Correctional Facilities,FALSE
North Carolina,NC,Trans Bathroom Ban K-12,0
North Carolina,NC,Trans Bathroom Ban in Schools and Government Buildings,0
North Carolina,NC,State Defines Sex,0
North Carolina,NC,Broad ‘RFRA’,0
North Carolina,NC,Religious Exemption for Child Welfare,0
North Carolina,NC,Religious Exemption for Medical Professionals,0
North Carolina,NC,Marriage Services and/or Marriage License Denial,-1
North Carolina,NC,Drag Ban,0
North Carolina,NC,Don’t Say Gay,-1
North Carolina,NC,Specific Subject Restrictions,0
North Carolina,NC,Parental Notification (opt-in or opt-out),0
North Carolina,NC,Sports Ban,-1
North Carolina,NC,Forced Outing in Schools,-1
North Carolina,NC,Ban on Best Practice Medical Care for Trans Youth,-1
North Carolina,NC,Barriers to Identity Documents,0
North Carolina,NC,Abortion Access,-0.5
North Carolina,NC,Interstate Abortion Shield Law,FALSE
North Dakota,ND,Shield Law,FALSE
North Dakota,ND,Gender Marker on ID (minor),0.5
North Dakota,ND,Gender Marker options on ID,FALSE
North Dakota,ND,Gender Marker on Birth Certificate (minor),-1
North Dakota,ND,Gender Marker options on Birth Certificate,FALSE
North Dakota,ND,Name Change (minor),0.5
North Dakota,ND,Non-discrimination,1
North Dakota,ND,Child Welfare Non Discrimination for LGBTQ Youth,TRUE
North Dakota,ND,Gender Inclusive Bathroom Laws (minor),FALSE
North Dakota,ND,LGBTQ Inclusive Curriculum,FALSE
North Dakota,ND,Anti-Bullying Legal Protections for TGNC* students,0
North Dakota,ND,Non-discrimination  Protections for LGBTQ Students,
North Dakota,ND,Gay/ Trans Panic Defense Ban,FALSE
North Dakota,ND,Hate Crime Laws Specific to Gender Identity,FALSE
North Dakota,ND,Jury Service Nondiscrimination Based on Gender Identity,FALSE
North Dakota,ND,Gender Inclusive Correctional Housing ,FALSE
North Dakota,ND,Gender Affirming Care in Correctional Facilities,FALSE
North Dakota,ND,Trans Bathroom Ban K-12,-1
North Dakota,ND,Trans Bathroom Ban in Schools and Government Buildings,0
North Dakota,ND,State Defines Sex,-1
North Dakota,ND,Broad ‘RFRA’,-1
North Dakota,ND,Religious Exemption for Child Welfare,-1
North Dakota,ND,Religious Exemption for Medical Professionals,0
North Dakota,ND,Marriage Services and/or Marriage License Denial,0
North Dakota,ND,Drag Ban,0
North Dakota,ND,Don’t Say Gay,0
North Dakota,ND,Specific Subject Restrictions,0
North Dakota,ND,Parental Notification (opt-in or opt-out),0
North Dakota,ND,Sports Ban,-1
North Dakota,ND,Forced Outing in Schools,-1
North Dakota,ND,Ban on Best Practice Medical Care for Trans Youth,-1
North Dakota,ND,Barriers to Identity Documents,-1
North Dakota,ND,Abortion Access,-1
North Dakota,ND,Interstate Abortion Shield Law,FALSE
Ohio,OH,Shield Law,FALSE
Ohio,OH,Gender Marker on ID (minor),0.5
Ohio,OH,Gender Marker options on ID,FALSE
Ohio,OH,Gender Marker on Birth Certificate (minor),-1
Ohio,OH,Gender Marker options on Birth Certificate,TRUE
Ohio,OH,Name Change (minor),0
Ohio,OH,Non-discrimination,-1
Ohio,OH,Child Welfare Non Discrimination for LGBTQ Youth,TRUE
Ohio,OH,Gender Inclusive Bathroom Laws (minor),FALSE
Ohio,OH,LGBTQ Inclusive Curriculum,FALSE
Ohio,OH,Anti-Bullying Legal Protections for TGNC* students,0
Ohio,OH,Non-discrimination  Protections for LGBTQ Students,
Ohio,OH,Gay/ Trans Panic Defense Ban,FALSE
Ohio,OH,Hate Crime Laws Specific to Gender Identity,FALSE
Ohio,OH,Jury Service Nondiscrimination Based on Gender Identity,FALSE
Ohio,OH,Gender Inclusive Correctional Housing ,FALSE
Ohio,OH,Gender Affirming Care in Correctional Facilities,FALSE
Ohio,OH,Trans Bathroom Ban K-12,0
Ohio,OH,Trans Bathroom Ban in Schools and Government Buildings,0
Ohio,OH,State Defines Sex,0
Ohio,OH,Broad ‘RFRA’,0
Ohio,OH,Religious Exemption for Child Welfare,0
Ohio,OH,Religious Exemption for Medical Professionals,-1
Ohio,OH,Marriage Services and/or Marriage License Denial,0
Ohio,OH,Drag Ban,0
Ohio,OH,Don’t Say Gay,0
Ohio,OH,Specific Subject Restrictions,0
Ohio,OH,Parental Notification (opt-in or opt-out),0
Ohio,OH,Sports Ban,-1
Ohio,OH,Forced Outing in Schools,0
Ohio,OH,Ban on Best Practice Medical Care for Trans Youth,-1
Ohio,OH,Barriers to Identity Documents,0
Ohio,OH,Abortion Access,0.5
Ohio,OH,Interstate Abortion Shield Law,FALSE
Oklahoma,OK,Shield Law,FALSE
Oklahoma,OK,Gender Marker on ID (minor),-1
Oklahoma,OK,Gender Marker options on ID,FALSE
Oklahoma,OK,Gender Marker on Birth Certificate (minor),-1
Oklahoma,OK,Gender Marker options on Birth Certificate,FALSE
Oklahoma,OK,Name Change (minor),0
Oklahoma,OK,Non-discrimination,-1
Oklahoma,OK,Child Welfare Non Discrimination for LGBTQ Youth,TRUE
Oklahoma,OK,Gender Inclusive Bathroom Laws (minor),FALSE
Oklahoma,OK,LGBTQ Inclusive Curriculum,FALSE
Oklahoma,OK,Anti-Bullying Legal Protections for TGNC* students,0
Oklahoma,OK,Non-discrimination  Protections for LGBTQ Students,
Oklahoma,OK,Gay/ Trans Panic Defense Ban,FALSE
Oklahoma,OK,Hate Crime Laws Specific to Gender Identity,FALSE
Oklahoma,OK,Jury Service Nondiscrimination Based on Gender Identity,FALSE
Oklahoma,OK,Gender Inclusive Correctional Housing ,FALSE
Oklahoma,OK,Gender Affirming Care in Correctional Facilities,FALSE
Oklahoma,OK,Trans Bathroom Ban K-12,-1
Oklahoma,OK,Trans Bathroom Ban in Schools and Government Buildings,0
Oklahoma,OK,State Defines Sex,-1
Oklahoma,OK,Broad ‘RFRA’,-1
Oklahoma,OK,Religious Exemption for Child Welfare,-1
Oklahoma,OK,Religious Exemption for Medical Professionals,0
Oklahoma,OK,Marriage Services and/or Marriage License Denial,0
Oklahoma,OK,Drag Ban,0
Oklahoma,OK,Don’t Say Gay,0
Oklahoma,OK,Specific Subject Restrictions,-1
Oklahoma,OK,Parental Notification (opt-in or opt-out),0
Oklahoma,OK,Sports Ban,-1
Oklahoma,OK,Forced Outing in Schools,0
Oklahoma,OK,Ban on Best Practice Medical Care for Trans Youth,-1
Oklahoma,OK,Barriers to Identity Documents,-1
Oklahoma,OK,Abortion Access,-1
Oklahoma,OK,Interstate Abortion Shield Law,FALSE
Oregon,OR,Shield Law,TRUE
Oregon,OR,Gender Marker on ID (minor),1
Oregon,OR,Gender Marker options on ID,TRUE
Oregon,OR,Gender Marker on Birth Certificate (minor),1
Oregon,OR,Gender Marker options on Birth Certificate,TRUE
Oregon,OR,Name Change (minor),1
Oregon,OR,Non-discrimination,1
Oregon,OR,Child Welfare Non Discrimination for LGBTQ Youth,TRUE
Oregon,OR,Gender Inclusive Bathroom Laws (minor),TRUE
Oregon,OR,LGBTQ Inclusive Curriculum,TRUE
Oregon,OR,Anti-Bullying Legal Protections for TGNC* students,1
Oregon,OR,Non-discrimination  Protections for LGBTQ Students,
Oregon,OR,Gay/ Trans Panic Defense Ban,TRUE
Oregon,OR,Hate Crime Laws Specific to Gender Identity,TRUE
Oregon,OR,Jury Service Nondiscrimination Based on Gender Identity,TRUE
Oregon,OR,Gender Inclusive Correctional Housing ,FALSE
Oregon,OR,Gender Affirming Care in Correctional Facilities,FALSE
Oregon,OR,Trans Bathroom Ban K-12,0
Oregon,OR,Trans Bathroom Ban in Schools and Government Buildings,0
Oregon,OR,State Defines Sex,0
Oregon,OR,Broad ‘RFRA’,0
Oregon,OR,Religious Exemption for Child Welfare,0
Oregon,OR,Religious Exemption for Medical Professionals,0
Oregon,OR,Marriage Services and/or Marriage License Denial,0
Oregon,OR,Drag Ban,0
Oregon,OR,Don’t Say Gay,0
Oregon,OR,Specific Subject Restrictions,0
Oregon,OR,Parental Notification (opt-in or opt-out),0
Oregon,OR,Sports Ban,0
Oregon,OR,Forced Outing in Schools,0
Oregon,OR,Ban on Best Practice Medical Care for Trans Youth,0
Oregon,OR,Barriers to Identity Documents,0
Oregon,OR,Abortion Access,1
Oregon,OR,Interstate Abortion Shield Law,TRUE
Pennsylvania,PA,Shield Law,FALSE
Pennsylvania,PA,Gender Marker on ID (minor),1
Pennsylvania,PA,Gender Marker options on ID,TRUE
Pennsylvania,PA,Gender Marker on Birth Certificate (minor),1
Pennsylvania,PA,Gender Marker options on Birth Certificate,FALSE
Pennsylvania,PA,Name Change (minor),0
Pennsylvania,PA,Non-discrimination,1
Pennsylvania,PA,Child Welfare Non Discrimination for LGBTQ Youth,FALSE
Pennsylvania,PA,Gender Inclusive Bathroom Laws (minor),FALSE
Pennsylvania,PA,LGBTQ Inclusive Curriculum,FALSE
Pennsylvania,PA,Anti-Bullying Legal Protections for TGNC* students,0
Pennsylvania,PA,Non-discrimination  Protections for LGBTQ Students,
Pennsylvania,PA,Gay/ Trans Panic Defense Ban,FALSE
Pennsylvania,PA,Hate Crime Laws Specific to Gender Identity,FALSE
Pennsylvania,PA,Jury Service Nondiscrimination Based on Gender Identity,FALSE
Pennsylvania,PA,Gender Inclusive Correctional Housing ,FALSE
Pennsylvania,PA,Gender Affirming Care in Correctional Facilities,FALSE
Pennsylvania,PA,Trans Bathroom Ban K-12,0
Pennsylvania,PA,Trans Bathroom Ban in Schools and Government Buildings,0
Pennsylvania,PA,State Defines Sex,0
Pennsylvania,PA,Broad ‘RFRA’,-1
Pennsylvania,PA,Religious Exemption for Child Welfare,0
Pennsylvania,PA,Religious Exemption for Medical Professionals,0
Pennsylvania,PA,Marriage Services and/or Marriage License Denial,0
Pennsylvania,PA,Drag Ban,0
Pennsylvania,PA,Don’t Say Gay,0
Pennsylvania,PA,Specific Subject Restrictions,0
Pennsylvania,PA,Parental Notification (opt-in or opt-out),0
Pennsylvania,PA,Sports Ban,0
Pennsylvania,PA,Forced Outing in Schools,0
Pennsylvania,PA,Ban on Best Practice Medical Care for Trans Youth,0
Pennsylvania,PA,Barriers to Identity Documents,0
Pennsylvania,PA,Abortion Access,-0.5
Pennsylvania,PA,Interstate Abortion Shield Law,FALSE
Rhode Island,RI,Shield Law,FALSE
Rhode Island,RI,Gender Marker on ID (minor),1
Rhode Island,RI,Gender Marker options on ID,TRUE
Rhode Island,RI,Gender Marker on Birth Certificate (minor),1
Rhode Island,RI,Gender Marker options on Birth Certificate,TRUE
Rhode Island,RI,Name Change (minor),0
Rhode Island,RI,Non-discrimination,1
Rhode Island,RI,Child Welfare Non Discrimination for LGBTQ Youth,TRUE
Rhode Island,RI,Gender Inclusive Bathroom Laws (minor),TRUE
Rhode Island,RI,LGBTQ Inclusive Curriculum,FALSE
Rhode Island,RI,Anti-Bullying Legal Protections for TGNC* students,1
Rhode Island,RI,Non-discrimination  Protections for LGBTQ Students,
Rhode Island,RI,Gay/ Trans Panic Defense Ban,FALSE
Rhode Island,RI,Hate Crime Laws Specific to Gender Identity,FALSE
Rhode Island,RI,Jury Service Nondiscrimination Based on Gender Identity,FALSE
Rhode Island,RI,Gender Inclusive Correctional Housing ,FALSE
Rhode Island,RI,Gender Affirming Care in Correctional Facilities,FALSE
Rhode Island,RI,Trans Bathroom Ban K-12,0
Rhode Island,RI,Trans Bathroom Ban in Schools and Government Buildings,0
Rhode Island,RI,State Defines Sex,0
Rhode Island,RI,Broad ‘RFRA’,-1
Rhode Island,RI,Religious Exemption for Child Welfare,0
Rhode Island,RI,Religious Exemption for Medical Professionals,0
Rhode Island,RI,Marriage Services and/or Marriage License Denial,0
Rhode Island,RI,Drag Ban,0
Rhode Island,RI,Don’t Say Gay,0
Rhode Island,RI,Specific Subject Restrictions,0
Rhode Island,RI,Parental Notification (opt-in or opt-out),0
Rhode Island,RI,Sports Ban,0
Rhode Island,RI,Forced Outing in Schools,0
Rhode Island,RI,Ban on Best Practice Medical Care for Trans Youth,0
Rhode Island,RI,Barriers to Identity Documents,0
Rhode Island,RI,Abortion Access,0.5
Rhode Island,RI,Interstate Abortion Shield Law,FALSE
South Carolina,SC,Shield Law,FALSE
South Carolina,SC,Gender Marker on ID (minor),-1
South Carolina,SC,Gender Marker options on ID,FALSE
South Carolina,SC,Gender Marker on Birth Certificate (minor),-1
South Carolina,SC,Gender Marker options on Birth Certificate,FALSE
South Carolina,SC,Name Change (minor),1
South Carolina,SC,Non-discrimination,-1
South Carolina,SC,Child Welfare Non Discrimination for LGBTQ Youth,FALSE
South Carolina,SC,Gender Inclusive Bathroom Laws (minor),FALSE
South Carolina,SC,LGBTQ Inclusive Curriculum,FALSE
South Carolina,SC,Anti-Bullying Legal Protections for TGNC* students,0
South Carolina,SC,Non-discrimination  Protections for LGBTQ Students,
South Carolina,SC,Gay/ Trans Panic Defense Ban,FALSE
South Carolina,SC,Hate Crime Laws Specific to Gender Identity,FALSE
South Carolina,SC,Jury Service Nondiscrimination Based on Gender Identity,FALSE
South Carolina,SC,Gender Inclusive Correctional Housing ,FALSE
South Carolina,SC,Gender Affirming Care in Correctional Facilities,FALSE
South Carolina,SC,Trans Bathroom Ban K-12,0
South Carolina,SC,Trans Bathroom Ban in Schools and Government Buildings,0
South Carolina,SC,State Defines Sex,0
South Carolina,SC,Broad ‘RFRA’,-1
South Carolina,SC,Religious Exemption for Child Welfare,-1
South Carolina,SC,Religious Exemption for Medical Professionals,-1
South Carolina,SC,Marriage Services and/or Marriage License Denial,0
South Carolina,SC,Drag Ban,0
South Carolina,SC,Don’t Say Gay,0
South Carolina,SC,Specific Subject Restrictions,0
South Carolina,SC,Parental Notification (opt-in or opt-out),0
South Carolina,SC,Sports Ban,-1
South Carolina,SC,Forced Outing in Schools,0
South Carolina,SC,Ban on Best Practice Medical Care for Trans Youth,0
South Carolina,SC,Barriers to Identity Documents,0
South Carolina,SC,Abortion Access,-0.5
South Carolina,SC,Interstate Abortion Shield Law,FALSE
South Dakota,SD,Shield Law,FALSE
South Dakota,SD,Gender Marker on ID (minor),-1
South Dakota,SD,Gender Marker options on ID,FALSE
South Dakota,SD,Gender Marker on Birth Certificate (minor),-1
South Dakota,SD,Gender Marker options on Birth Certificate,FALSE
South Dakota,SD,Name Change (minor),0.5
South Dakota,SD,Non-discrimination,-1
South Dakota,SD,Child Welfare Non Discrimination for LGBTQ Youth,TRUE
South Dakota,SD,Gender Inclusive Bathroom Laws (minor),FALSE
South Dakota,SD,LGBTQ Inclusive Curriculum,FALSE
South Dakota,SD,Anti-Bullying Legal Protections for TGNC* students,-1
South Dakota,SD,Non-discrimination  Protections for LGBTQ Students,
South Dakota,SD,Gay/ Trans Panic Defense Ban,FALSE
South Dakota,SD,Hate Crime Laws Specific to Gender Identity,FALSE
South Dakota,SD,Jury Service Nondiscrimination Based on Gender Identity,FALSE
South Dakota,SD,Gender Inclusive Correctional Housing ,FALSE
South Dakota,SD,Gender Affirming Care in Correctional Facilities,FALSE
South Dakota,SD,Trans Bathroom Ban K-12,0
South Dakota,SD,Trans Bathroom Ban in Schools and Government Buildings,0
South Dakota,SD,State Defines Sex,0
South Dakota,SD,Broad ‘RFRA’,-1
South Dakota,SD,Religious Exemption for Child Welfare,-1
South Dakota,SD,Religious Exemption for Medical Professionals,0
South Dakota,SD,Marriage Services and/or Marriage License Denial,0
South Dakota,SD,Drag Ban,0
South Dakota,SD,Don’t Say Gay,0
South Dakota,SD,Specific Subject Restrictions,0
South Dakota,SD,Parental Notification (opt-in or opt-out),0
South Dakota,SD,Sports Ban,-1
South Dakota,SD,Forced Outing in Schools,0
South Dakota,SD,Ban on Best Practice Medical Care for Trans Youth,-1
South Dakota,SD,Barriers to Identity Documents,0
South Dakota,SD,Abortion Access,-1
South Dakota,SD,Interstate Abortion Shield Law,FALSE
Tennesseee,TN,Shield Law,FALSE
Tennessee,TN,Gender Marker on ID (minor),-1
Tennessee,TN,Gender Marker options on ID,FALSE
Tennessee,TN,Gender Marker on Birth Certificate (minor),-1
Tennessee,TN,Gender Marker options on Birth Certificate,FALSE
Tennessee,TN,Name Change (minor),1
Tennessee,TN,Non-discrimination,-1
Tennessee,TN,Child Welfare Non Discrimination for LGBTQ Youth,TRUE
Tennessee,TN,Gender Inclusive Bathroom Laws (minor),FALSE
Tennessee,TN,LGBTQ Inclusive Curriculum,FALSE
Tennessee,TN,Anti-Bullying Legal Protections for TGNC* students,0
Tennessee,TN,Non-discrimination  Protections for LGBTQ Students,
Tennessee,TN,Gay/ Trans Panic Defense Ban,FALSE
Tennessee,TN,Hate Crime Laws Specific to Gender Identity,FALSE
Tennessee,TN,Jury Service Nondiscrimination Based on Gender Identity,FALSE
Tennessee,TN,Gender Inclusive Correctional Housing ,FALSE
Tennessee,TN,Gender Affirming Care in Correctional Facilities,FALSE
Tennessee,TN,Trans Bathroom Ban K-12,-1
Tennessee,TN,Trans Bathroom Ban in Schools and Government Buildings,0
Tennessee,TN,State Defines Sex,-1
Tennessee,TN,Broad ‘RFRA’,-1
Tennessee,TN,Religious Exemption for Child Welfare,-1
Tennessee,TN,Religious Exemption for Medical Professionals,-1
Tennessee,TN,Marriage Services and/or Marriage License Denial,0
Tennessee,TN,Drag Ban,-0.5
Tennessee,TN,Don’t Say Gay,0
Tennessee,TN,Specific Subject Restrictions,0
Tennessee,TN,Parental Notification (opt-in or opt-out),-1
Tennessee,TN,Sports Ban,-1
Tennessee,TN,Forced Outing in Schools,0
Tennessee,TN,Ban on Best Practice Medical Care for Trans Youth,-1
Tennessee,TN,Barriers to Identity Documents,-1
Tennessee,TN,Abortion Access,-1
Tennessee,TN,Interstate Abortion Shield Law,FALSE
Texas,TX,Shield Law,FALSE
Texas,TX,Gender Marker on ID (minor),-1
Texas,TX,Gender Marker options on ID,FALSE
Texas,TX,Gender Marker on Birth Certificate (minor),-1
Texas,TX,Gender Marker options on Birth Certificate,FALSE
Texas,TX,Name Change (minor),1
Texas,TX,Non-discrimination,-1
Texas,TX,Child Welfare Non Discrimination for LGBTQ Youth,FALSE
Texas,TX,Gender Inclusive Bathroom Laws (minor),FALSE
Texas,TX,LGBTQ Inclusive Curriculum,FALSE
Texas,TX,Anti-Bullying Legal Protections for TGNC* students,0
Texas,TX,Non-discrimination  Protections for LGBTQ Students,
Texas,TX,Gay/ Trans Panic Defense Ban,FALSE
Texas,TX,Hate Crime Laws Specific to Gender Identity,FALSE
Texas,TX,Jury Service Nondiscrimination Based on Gender Identity,FALSE
Texas,TX,Gender Inclusive Correctional Housing ,FALSE
Texas,TX,Gender Affirming Care in Correctional Facilities,FALSE
Texas,TX,Trans Bathroom Ban K-12,0
Texas,TX,Trans Bathroom Ban in Schools and Government Buildings,0
Texas,TX,State Defines Sex,0
Texas,TX,Broad ‘RFRA’,-1
Texas,TX,Religious Exemption for Child Welfare,-1
Texas,TX,Religious Exemption for Medical Professionals,0
Texas,TX,Marriage Services and/or Marriage License Denial,0
Texas,TX,Drag Ban,0
Texas,TX,Don’t Say Gay,0
Texas,TX,Specific Subject Restrictions,-1
Texas,TX,Parental Notification (opt-in or opt-out),0
Texas,TX,Sports Ban,-1
Texas,TX,Forced Outing in Schools,0
Texas,TX,Ban on Best Practice Medical Care for Trans Youth,-1
Texas,TX,Barriers to Identity Documents,0
Texas,TX,Abortion Access,-1
Texas,TX,Interstate Abortion Shield Law,FALSE
Utah,UT,Shield Law,FALSE
Utah,UT,Gender Marker on ID (minor),-1
Utah,UT,Gender Marker options on ID,TRUE
Utah,UT,Gender Marker on Birth Certificate (minor),-1
Utah,UT,Gender Marker options on Birth Certificate,TRUE
Utah,UT,Name Change (minor),1
Utah,UT,Non-discrimination,0.5
Utah,UT,Child Welfare Non Discrimination for LGBTQ Youth,TRUE
Utah,UT,Gender Inclusive Bathroom Laws (minor),FALSE
Utah,UT,LGBTQ Inclusive Curriculum,FALSE
Utah,UT,Anti-Bullying Legal Protections for TGNC* students,0.5
Utah,UT,Non-discrimination  Protections for LGBTQ Students,
Utah,UT,Gay/ Trans Panic Defense Ban,TRUE
Utah,UT,Hate Crime Laws Specific to Gender Identity,TRUE
Utah,UT,Jury Service Nondiscrimination Based on Gender Identity,FALSE
Utah,UT,Gender Inclusive Correctional Housing ,FALSE
Utah,UT,Gender Affirming Care in Correctional Facilities,FALSE
Utah,UT,Trans Bathroom Ban K-12,-1
Utah,UT,Trans Bathroom Ban in Schools and Government Buildings,-1
Utah,UT,State Defines Sex,-1
Utah,UT,Broad ‘RFRA’,0
Utah,UT,Religious Exemption for Child Welfare,-1
Utah,UT,Religious Exemption for Medical Professionals,0
Utah,UT,Marriage Services and/or Marriage License Denial,0
Utah,UT,Drag Ban,0
Utah,UT,Don’t Say Gay,0
Utah,UT,Specific Subject Restrictions,0
Utah,UT,Parental Notification (opt-in or opt-out),0
Utah,UT,Sports Ban,-1
Utah,UT,Forced Outing in Schools,-0.5
Utah,UT,Ban on Best Practice Medical Care for Trans Youth,-1
Utah,UT,Barriers to Identity Documents,0
Utah,UT,Abortion Access,0.5
Utah,UT,Interstate Abortion Shield Law,FALSE
Vermont,VT,Shield Law,TRUE
Vermont,VT,Gender Marker on ID (minor),1
Vermont,VT,Gender Marker options on ID,TRUE
Vermont,VT,Gender Marker on Birth Certificate (minor),1
Vermont,VT,Gender Marker options on Birth Certificate,TRUE
Vermont,VT,Name Change (minor),1
Vermont,VT,Non-discrimination,1
Vermont,VT,Child Welfare Non Discrimination for LGBTQ Youth,TRUE
Vermont,VT,Gender Inclusive Bathroom Laws (minor),TRUE
Vermont,VT,LGBTQ Inclusive Curriculum,FALSE
Vermont,VT,Anti-Bullying Legal Protections for TGNC* students,1
Vermont,VT,Non-discrimination  Protections for LGBTQ Students,
Vermont,VT,Gay/ Trans Panic Defense Ban,TRUE
Vermont,VT,Hate Crime Laws Specific to Gender Identity,TRUE
Vermont,VT,Jury Service Nondiscrimination Based on Gender Identity,FALSE
Vermont,VT,Gender Inclusive Correctional Housing ,FALSE
Vermont,VT,Gender Affirming Care in Correctional Facilities,FALSE
Vermont,VT,Trans Bathroom Ban K-12,0
Vermont,VT,Trans Bathroom Ban in Schools and Government Buildings,0
Vermont,VT,State Defines Sex,0
Vermont,VT,Broad ‘RFRA’,0
Vermont,VT,Religious Exemption for Child Welfare,0
Vermont,VT,Religious Exemption for Medical Professionals,0
Vermont,VT,Marriage Services and/or Marriage License Denial,0
Vermont,VT,Drag Ban,0
Vermont,VT,Don’t Say Gay,0
Vermont,VT,Specific Subject Restrictions,0
Vermont,VT,Parental Notification (opt-in or opt-out),0
Vermont,VT,Sports Ban,0
Vermont,VT,Forced Outing in Schools,0
Vermont,VT,Ban on Best Practice Medical Care for Trans Youth,0
Vermont,VT,Barriers to Identity Documents,0
Vermont,VT,Abortion Access,1
Vermont,VT,Interstate Abortion Shield Law,TRUE
Virginia,VA,Shield Law,FALSE
Virginia,VA,Gender Marker on ID (minor),1
Virginia,VA,Gender Marker options on ID,TRUE
Virginia,VA,Gender Marker on Birth Certificate (minor),0.5
Virginia,VA,Gender Marker options on Birth Certificate,FALSE
Virginia,VA,Name Change (minor),1
Virginia,VA,Non-discrimination,1
Virginia,VA,Child Welfare Non Discrimination for LGBTQ Youth,FALSE
Virginia,VA,Gender Inclusive Bathroom Laws (minor),FALSE
Virginia,VA,LGBTQ Inclusive Curriculum,FALSE
Virginia,VA,Anti-Bullying Legal Protections for TGNC* students,0
Virginia,VA,Non-discrimination  Protections for LGBTQ Students,
Virginia,VA,Gay/ Trans Panic Defense Ban,TRUE
Virginia,VA,Hate Crime Laws Specific to Gender Identity,TRUE
Virginia,VA,Jury Service Nondiscrimination Based on Gender Identity,FALSE
Virginia,VA,Gender Inclusive Correctional Housing ,FALSE
Virginia,VA,Gender Affirming Care in Correctional Facilities,FALSE
Virginia,VA,Trans Bathroom Ban K-12,0
Virginia,VA,Trans Bathroom Ban in Schools and Government Buildings,0
Virginia,VA,State Defines Sex,0
Virginia,VA,Broad ‘RFRA’,-1
Virginia,VA,Religious Exemption for Child Welfare,-1
Virginia,VA,Religious Exemption for Medical Professionals,0
Virginia,VA,Marriage Services and/or Marriage License Denial,0
Virginia,VA,Drag Ban,0
Virginia,VA,Don’t Say Gay,0
Virginia,VA,Specific Subject Restrictions,0
Virginia,VA,Parental Notification (opt-in or opt-out),0
Virginia,VA,Sports Ban,0
Virginia,VA,Forced Outing in Schools,0
Virginia,VA,Ban on Best Practice Medical Care for Trans Youth,0
Virginia,VA,Barriers to Identity Documents,0
Virginia,VA,Abortion Access,-0.5
Virginia,VA,Interstate Abortion Shield Law,FALSE
Washington,WA,Shield Law,TRUE
Washington,WA,Gender Marker on ID (minor),1
Washington,WA,Gender Marker options on ID,TRUE
Washington,WA,Gender Marker on Birth Certificate (minor),0.5
Washington,WA,Gender Marker options on Birth Certificate,TRUE
Washington,WA,Name Change (minor),1
Washington,WA,Non-discrimination,1
Washington,WA,Child Welfare Non Discrimination for LGBTQ Youth,TRUE
Washington,WA,Gender Inclusive Bathroom Laws (minor),TRUE
Washington,WA,LGBTQ Inclusive Curriculum,FALSE
Washington,WA,Anti-Bullying Legal Protections for TGNC* students,1
Washington,WA,Non-discrimination  Protections for LGBTQ Students,
Washington,WA,Gay/ Trans Panic Defense Ban,TRUE
